slip_ratio,pacejka_fx_over_fz,linear_fx_over_fz,linear_error
2.820000000000000024e-03,9.765824774656930995e-02,9.275508448454324040e-02,-4.903163262026069558e-03
2.830000000000000050e-03,9.800257431362473237e-02,9.308400322385013137e-02,-4.918571089774601002e-03
2.840000000000000076e-03,9.834687997260672943e-02,9.341292196315703622e-02,-4.933958009449693205e-03
2.850000000000000103e-03,9.869116465158259133e-02,9.374184070246392719e-02,-4.949323949118664134e-03
2.860000000000000129e-03,9.903542827863992537e-02,9.407075944177081817e-02,-4.964668836869107205e-03
2.870000000000000155e-03,9.937967078188680858e-02,9.439967818107770914e-02,-4.979992600809099446e-03
2.880000000000000181e-03,9.972389208945175998e-02,9.472859692038460011e-02,-4.995295169067159868e-03
2.890000000000000208e-03,1.000680921294839210e-01,9.505751565969149108e-02,-5.010576469792429877e-03
2.900000000000000234e-03,1.004122708301530276e-01,9.538643439899838206e-02,-5.025836431154645512e-03
2.910000000000000260e-03,1.007564281196495631e-01,9.571535313830527303e-02,-5.041074981344290107e-03
2.920000000000000286e-03,1.011005639261846889e-01,9.604427187761216400e-02,-5.056292048572524900e-03
2.930000000000000313e-03,1.014446781779905216e-01,9.637319061691905497e-02,-5.071487561071466588e-03
2.940000000000000339e-03,1.017887708033199390e-01,9.670210935622594595e-02,-5.086661447093993038e-03
2.950000000000000365e-03,1.021328417304468994e-01,9.703102809553283692e-02,-5.101813634914062479e-03
2.960000000000000391e-03,1.024768908876663304e-01,9.735994683483972789e-02,-5.116944052826602474e-03
2.970000000000000417e-03,1.028209182032942953e-01,9.768886557414661886e-02,-5.132052629147676459e-03
2.980000000000000444e-03,1.031649236056680213e-01,9.801778431345350984e-02,-5.147139292214511497e-03
2.990000000000000036e-03,1.035089070231459268e-01,9.834670305276038693e-02,-5.162203970385539908e-03
3.000000000000000062e-03,1.038528683841077882e-01,9.867562179206727790e-02,-5.177246592040510298e-03
3.010000000000000089e-03,1.041968076169547536e-01,9.900454053137418275e-02,-5.192267085580570818e-03
3.020000000000000115e-03,1.045407246501093568e-01,9.933345927068107373e-02,-5.207265379428283048e-03
3.030000000000000141e-03,1.048846194120156422e-01,9.966237800998796470e-02,-5.222241402027677504e-03
3.040000000000000167e-03,1.052284918311392481e-01,9.999129674929485567e-02,-5.237195081844392419e-03
3.050000000000000194e-03,1.055723418359674759e-01,1.003202154886017466e-01,-5.252126347365729253e-03
3.060000000000000220e-03,1.059161693550092626e-01,1.006491342279086376e-01,-5.267035127100624936e-03
3.070000000000000246e-03,1.062599743167953331e-01,1.009780529672155286e-01,-5.281921349579804525e-03
3.080000000000000272e-03,1.066037566498782702e-01,1.013069717065224196e-01,-5.296784943355850594e-03
3.090000000000000299e-03,1.069475162828325554e-01,1.016358904458293105e-01,-5.311625837003244865e-03
3.100000000000000325e-03,1.072912531442545975e-01,1.019648091851362015e-01,-5.326443959118395965e-03
3.110000000000000351e-03,1.076349671627629262e-01,1.022937279244430925e-01,-5.341239238319833715e-03
3.120000000000000377e-03,1.079786582669980399e-01,1.026226466637499835e-01,-5.356011603248056474e-03
3.130000000000000403e-03,1.083223263856227386e-01,1.029515654030568744e-01,-5.370760982565864206e-03
3.140000000000000430e-03,1.086659714473219296e-01,1.032804841423637654e-01,-5.385487304958164190e-03
3.150000000000000456e-03,1.090095933808029743e-01,1.036094028816706564e-01,-5.400190499132317967e-03
3.160000000000000048e-03,1.093531921147954111e-01,1.039383216209775335e-01,-5.414870493817877661e-03
3.170000000000000075e-03,1.096967675780514129e-01,1.042672403602844244e-01,-5.429527217766988434e-03
3.180000000000000101e-03,1.100403196993454402e-01,1.045961590995913293e-01,-5.444160599754110930e-03
3.190000000000000127e-03,1.103838484074746579e-01,1.049250778388982203e-01,-5.458770568576437610e-03
3.200000000000000153e-03,1.107273536312588236e-01,1.052539965782051112e-01,-5.473357053053712340e-03
3.210000000000000180e-03,1.110708352995404130e-01,1.055829153175120022e-01,-5.487919982028410804e-03
3.220000000000000206e-03,1.114142933411846198e-01,1.059118340568188932e-01,-5.502459284365726622e-03
3.230000000000000232e-03,1.117577276850794249e-01,1.062407527961257842e-01,-5.516974888953640743e-03
3.240000000000000258e-03,1.121011382601358186e-01,1.065696715354326751e-01,-5.531466724703143489e-03
3.250000000000000284e-03,1.124445249952876480e-01,1.068985902747395661e-01,-5.545934720548081898e-03
3.260000000000000311e-03,1.127878878194918666e-01,1.072275090140464571e-01,-5.560378805445409522e-03
3.270000000000000337e-03,1.131312266617284373e-01,1.075564277533533480e-01,-5.574798908375089290e-03
3.280000000000000363e-03,1.134745414510004852e-01,1.078853464926602390e-01,-5.589194958340246155e-03
3.290000000000000389e-03,1.138178321163344359e-01,1.082142652319671300e-01,-5.603566884367305878e-03
3.300000000000000416e-03,1.141610985867798772e-01,1.085431839712740210e-01,-5.617914615505856246e-03
3.310000000000000442e-03,1.145043407914098782e-01,1.088721027105809119e-01,-5.632238080828966265e-03
3.320000000000000468e-03,1.148475586593208364e-01,1.092010214498878029e-01,-5.646537209433033500e-03
3.330000000000000061e-03,1.151907521196326029e-01,1.095299401891946800e-01,-5.660811930437922856e-03
3.340000000000000087e-03,1.155339211014887180e-01,1.098588589285015710e-01,-5.675062172987146991e-03
3.350000000000000113e-03,1.158770655340561756e-01,1.101877776678084758e-01,-5.689287866247699776e-03
3.360000000000000139e-03,1.162201853465257145e-01,1.105166964071153668e-01,-5.703488939410347736e-03
3.370000000000000166e-03,1.165632804681118462e-01,1.108456151464222578e-01,-5.717665321689588409e-03
3.380000000000000192e-03,1.169063508280527713e-01,1.111745338857291487e-01,-5.731816942323622599e-03
3.390000000000000218e-03,1.172493963556106855e-01,1.115034526250360397e-01,-5.745943730574645802e-03
3.400000000000000244e-03,1.175924169800717650e-01,1.118323713643429307e-01,-5.760045615728834334e-03
3.410000000000000270e-03,1.179354126307459449e-01,1.121612901036498217e-01,-5.774122527096123281e-03
3.420000000000000297e-03,1.182783832369674742e-01,1.124902088429567126e-01,-5.788174394010761614e-03
3.430000000000000323e-03,1.186213287280946105e-01,1.128191275822636036e-01,-5.802201145831006879e-03
3.440000000000000349e-03,1.189642490335098973e-01,1.131480463215704946e-01,-5.816202711939402747e-03
3.450000000000000375e-03,1.193071440826199148e-01,1.134769650608773855e-01,-5.830179021742529222e-03
3.460000000000000402e-03,1.196500138048558898e-01,1.138058838001842765e-01,-5.844130004671613254e-03
3.470000000000000428e-03,1.199928581296732105e-01,1.141348025394911675e-01,-5.858055590182043026e-03
3.480000000000000454e-03,1.203356769865517872e-01,1.144637212787980585e-01,-5.871955707753728770e-03
3.490000000000000480e-03,1.206784703049960383e-01,1.147926400181049494e-01,-5.885830286891088892e-03
3.500000000000000073e-03,1.210212380145349459e-01,1.151215587574118265e-01,-5.899679257123119358e-03
3.510000000000000099e-03,1.213639800447222361e-01,1.154504774967187175e-01,-5.913502548003518600e-03
3.520000000000000125e-03,1.217066963251362127e-01,1.157793962360256224e-01,-5.927300089110590364e-03
3.530000000000000152e-03,1.220493867853800068e-01,1.161083149753325133e-01,-5.941071810047493518e-03
3.540000000000000178e-03,1.223920513550816880e-01,1.164372337146394043e-01,-5.954817640442283677e-03
3.550000000000000204e-03,1.227346899638939726e-01,1.167661524539462953e-01,-5.968537509947677289e-03
3.560000000000000230e-03,1.230773025414948624e-01,1.170950711932531862e-01,-5.982231348241676128e-03
3.570000000000000256e-03,1.234198890175871033e-01,1.174239899325600772e-01,-5.995899085027026065e-03
3.580000000000000283e-03,1.237624493218988236e-01,1.177529086718669682e-01,-6.009540650031855447e-03
3.590000000000000309e-03,1.241049833841830624e-01,1.180818274111738592e-01,-6.023155973009203246e-03
3.600000000000000335e-03,1.244474911342181439e-01,1.184107461504807501e-01,-6.036744983737393766e-03
3.610000000000000361e-03,1.247899725018077888e-01,1.187396648897876411e-01,-6.050307612020147663e-03
3.620000000000000388e-03,1.251324274167809336e-01,1.190685836290945321e-01,-6.063843787686401532e-03
3.630000000000000414e-03,1.254748558089920085e-01,1.193975023684014231e-01,-6.077353440590585465e-03
3.640000000000000440e-03,1.258172576083209093e-01,1.197264211077083140e-01,-6.090836500612595295e-03
3.650000000000000466e-03,1.261596327446730670e-01,1.200553398470152050e-01,-6.104292897657861983e-03
3.660000000000000493e-03,1.265019811479794476e-01,1.203842585863220960e-01,-6.117722561657351621e-03
3.670000000000000085e-03,1.268443027481968299e-01,1.207131773256289731e-01,-6.131125422567856864e-03
3.680000000000000111e-03,1.271865974753075834e-01,1.210420960649358640e-01,-6.144501410371719374e-03
3.690000000000000138e-03,1.275288652593199734e-01,1.213710148042427550e-01,-6.157850455077218399e-03
3.700000000000000164e-03,1.278711060302680780e-01,1.216999335435496599e-01,-6.171172486718418115e-03
3.710000000000000190e-03,1.282133197182119266e-01,1.220288522828565508e-01,-6.184467435355375797e-03
3.720000000000000216e-03,1.285555062532374448e-01,1.223577710221634418e-01,-6.197735231074003037e-03
3.730000000000000242e-03,1.288976655654567038e-01,1.226866897614703328e-01,-6.210975803986371058e-03
3.740000000000000269e-03,1.292397975850079206e-01,1.230156085007772238e-01,-6.224189084230696833e-03
3.750000000000000295e-03,1.295819022420552635e-01,1.233445272400841147e-01,-6.237375001971148802e-03
3.760000000000000321e-03,1.299239794667894632e-01,1.236734459793910057e-01,-6.250533487398457488e-03
3.770000000000000347e-03,1.302660291894272848e-01,1.240023647186978967e-01,-6.263664470729388145e-03
3.780000000000000374e-03,1.306080513402120002e-01,1.243312834580047876e-01,-6.276767882207212601e-03
3.790000000000000400e-03,1.309500458494131658e-01,1.246602021973116786e-01,-6.289843652101487215e-03
3.800000000000000426e-03,1.312920126473270110e-01,1.249891209366185696e-01,-6.302891710708441453e-03
3.810000000000000452e-03,1.316339516642762442e-01,1.253180396759254744e-01,-6.315911988350769724e-03
3.820000000000000479e-03,1.319758628306100245e-01,1.256469584152323515e-01,-6.328904415377673010e-03
3.830000000000000505e-03,1.323177460767044344e-01,1.259758771545392564e-01,-6.341868922165178057e-03
3.840000000000000531e-03,1.326596013329622292e-01,1.263047958938461335e-01,-6.354805439116095744e-03
3.850000000000000124e-03,1.330014285298128929e-01,1.266337146331530106e-01,-6.367713896659882300e-03
3.860000000000000150e-03,1.333432275977126935e-01,1.269626333724599154e-01,-6.380594225252778084e-03
3.870000000000000176e-03,1.336849984671450997e-01,1.272915521117667925e-01,-6.393446355378307189e-03
3.880000000000000202e-03,1.340267410686203642e-01,1.276204708510736974e-01,-6.406270217546666812e-03
3.890000000000000228e-03,1.343684553326757736e-01,1.279493895903805745e-01,-6.419065742295199106e-03
3.900000000000000255e-03,1.347101411898758427e-01,1.282783083296874793e-01,-6.431832860188363421e-03
3.910000000000000281e-03,1.350517985708121760e-01,1.286072270689943564e-01,-6.444571501817819570e-03
3.920000000000000741e-03,1.353934274061036336e-01,1.289361458083012613e-01,-6.457281597802372319e-03
3.930000000000000333e-03,1.357350276263964428e-01,1.292650645476081384e-01,-6.469963078788304456e-03
3.939999999999999926e-03,1.360765991623640592e-01,1.295939832869150155e-01,-6.482615875449043719e-03
3.950000000000000386e-03,1.364181419447074439e-01,1.299229020262219481e-01,-6.495239918485495867e-03
3.959999999999999978e-03,1.367596559041551196e-01,1.302518207655288252e-01,-6.507835138626294480e-03
3.970000000000000438e-03,1.371011409714630036e-01,1.305807395048357300e-01,-6.520401466627273601e-03
3.980000000000000031e-03,1.374425970774146577e-01,1.309096582441426071e-01,-6.532938833272050605e-03
3.990000000000000491e-03,1.377840241528213716e-01,1.312385769834495119e-01,-6.545447169371859664e-03
4.000000000000000083e-03,1.381254221285221628e-01,1.315674957227563890e-01,-6.557926405765773792e-03
4.010000000000000543e-03,1.384667909353837489e-01,1.318964144620632939e-01,-6.570376473320455046e-03
4.020000000000000136e-03,1.388081305043008251e-01,1.322253332013701710e-01,-6.582797302930654126e-03
4.030000000000000596e-03,1.391494407661959254e-01,1.325542519406770758e-01,-6.595188825518849551e-03
4.040000000000000188e-03,1.394907216520196169e-01,1.328831706799839529e-01,-6.607550972035663994e-03
4.050000000000000648e-03,1.398319730927504168e-01,1.332120894192908578e-01,-6.619883673459558970e-03
4.060000000000000241e-03,1.401731950193949860e-01,1.335410081585977349e-01,-6.632186860797251171e-03
4.070000000000000701e-03,1.405143873629882134e-01,1.338699268979046397e-01,-6.644460465083573686e-03
4.080000000000000293e-03,1.408555500545930483e-01,1.341988456372115168e-01,-6.656704417381531513e-03
4.090000000000000753e-03,1.411966830253009453e-01,1.345277643765184217e-01,-6.668918648782523606e-03
4.100000000000000346e-03,1.415377862062315029e-01,1.348566831158252988e-01,-6.681103090406204092e-03
4.109999999999999938e-03,1.418788595285328247e-01,1.351856018551321759e-01,-6.693257673400648811e-03
4.120000000000000398e-03,1.422199029233815193e-01,1.355145205944390807e-01,-6.705382328942438575e-03
4.129999999999999991e-03,1.425609163219825337e-01,1.358434393337459578e-01,-6.717476988236575908e-03
4.140000000000000450e-03,1.429018996555695975e-01,1.361723580730528627e-01,-6.729541582516734843e-03
4.150000000000000043e-03,1.432428528554050562e-01,1.365012768123597398e-01,-6.741576043045316435e-03
4.160000000000000503e-03,1.435837758527798713e-01,1.368301955516666446e-01,-6.753580301113226714e-03
4.170000000000000095e-03,1.439246685790138147e-01,1.371591142909735217e-01,-6.765554288040293018e-03
4.180000000000000555e-03,1.442655309654555795e-01,1.374880330302804265e-01,-6.777497935175152977e-03
4.190000000000000148e-03,1.446063629434825859e-01,1.378169517695873036e-01,-6.789411173895282259e-03
4.200000000000000608e-03,1.449471644445013419e-01,1.381458705088942085e-01,-6.801293935607133356e-03
4.210000000000000200e-03,1.452879353999473877e-01,1.384747892482010856e-01,-6.813146151746302115e-03
4.220000000000000660e-03,1.456286757412851018e-01,1.388037079875079904e-01,-6.824967753777111401e-03
4.230000000000000253e-03,1.459693854000082003e-01,1.391326267268148675e-01,-6.836758673193332747e-03
4.240000000000000713e-03,1.463100643076396534e-01,1.394615454661217724e-01,-6.848518841517881039e-03
4.250000000000000305e-03,1.466507123957314918e-01,1.397904642054286495e-01,-6.860248190302842275e-03
4.260000000000000765e-03,1.469913295958651667e-01,1.401193829447355543e-01,-6.871946651129612338e-03
4.270000000000000358e-03,1.473319158396513839e-01,1.404483016840424314e-01,-6.883614155608952512e-03
4.279999999999999950e-03,1.476724710587304645e-01,1.407772204233493085e-01,-6.895250635381156012e-03
4.290000000000000410e-03,1.480129951847722058e-01,1.411061391626562411e-01,-6.906856022115964722e-03
4.300000000000000003e-03,1.483534881494756874e-01,1.414350579019631182e-01,-6.918430247512569187e-03
4.310000000000000463e-03,1.486939498845699092e-01,1.417639766412700231e-01,-6.929973243299886176e-03
4.320000000000000055e-03,1.490343803218134311e-01,1.420928953805769002e-01,-6.941484941236530926e-03
4.330000000000000515e-03,1.493747793929945111e-01,1.424218141198838050e-01,-6.952965273110706113e-03
4.340000000000000108e-03,1.497151470299311893e-01,1.427507328591906821e-01,-6.964414170740507171e-03
4.350000000000000568e-03,1.500554831644714260e-01,1.430796515984975870e-01,-6.975831565973839021e-03
4.360000000000000160e-03,1.503957877284930467e-01,1.434085703378044641e-01,-6.987217390688582608e-03
4.370000000000000620e-03,1.507360606539038250e-01,1.437374890771113689e-01,-6.998571576792456117e-03
4.380000000000000213e-03,1.510763018726416496e-01,1.440664078164182460e-01,-7.009894056223403558e-03
4.390000000000000673e-03,1.514165113166743570e-01,1.443953265557251509e-01,-7.021184760949206183e-03
4.400000000000000265e-03,1.517566889180000378e-01,1.447242452950320279e-01,-7.032443622968009844e-03
4.410000000000000725e-03,1.520968346086469247e-01,1.450531640343389328e-01,-7.043670574307991927e-03
4.420000000000000318e-03,1.524369483206735598e-01,1.453820827736458099e-01,-7.054865547027749928e-03
4.430000000000000777e-03,1.527770299861688497e-01,1.457110015129527147e-01,-7.066028473216134920e-03
4.440000000000000370e-03,1.531170795372519544e-01,1.460399202522595918e-01,-7.077159284992362576e-03
