slip_angle_rad,slip_angle_deg,pacejka_fy_magnitude_over_fz,linear_fy_magnitude_over_fz,linear_error
3.872536544325017593e-01,2.218799999999999528e+01,5.869864848621992870e-01,5.938754757991725475e-01,6.888990936973260482e-03
3.872588904202577398e-01,2.218829999999999458e+01,5.869852484150167582e-01,5.938737010216771361e-01,6.888452606660377953e-03
3.872641264080137202e-01,2.218859999999999388e+01,5.869840119919590427e-01,5.938719262441817248e-01,6.887914252222682165e-03
3.872693623957697007e-01,2.218889999999999674e+01,5.869827755930250301e-01,5.938701514666863135e-01,6.887375873661283343e-03
3.872745983835256811e-01,2.218919999999999604e+01,5.869815392182147207e-01,5.938683766891909022e-01,6.886837470976181486e-03
3.872798343712816616e-01,2.218949999999999534e+01,5.869803028675268930e-01,5.938666019116954908e-01,6.886299044168597838e-03
3.872850703590376975e-01,2.218979999999999819e+01,5.869790665409613251e-01,5.938648271342000795e-01,6.885760593238754446e-03
3.872903063467936779e-01,2.219009999999999749e+01,5.869778302385173507e-01,5.938630523567046682e-01,6.885222118187317442e-03
3.872955423345496584e-01,2.219039999999999679e+01,5.869765939601940818e-01,5.938612775792092568e-01,6.884683619015175005e-03
3.873007783223056388e-01,2.219069999999999609e+01,5.869753577059911853e-01,5.938595028017138455e-01,6.884145095722660201e-03
3.873060143100616193e-01,2.219099999999999895e+01,5.869741214759077730e-01,5.938577280242184342e-01,6.883606548310661211e-03
3.873112502978175997e-01,2.219129999999999825e+01,5.869728852699434007e-01,5.938559532467230229e-01,6.883067976779622121e-03
3.873164862855735802e-01,2.219159999999999755e+01,5.869716490880976245e-01,5.938541784692276115e-01,6.882529381129987023e-03
3.873217222733295606e-01,2.219189999999999685e+01,5.869704129303692230e-01,5.938524036917322002e-01,6.881990761362977160e-03
3.873269582610855410e-01,2.219219999999999615e+01,5.869691767967578633e-01,5.938506289142367889e-01,6.881452117478925601e-03
3.873321942488415215e-01,2.219249999999999545e+01,5.869679406872631011e-01,5.938488541367413776e-01,6.880913449478276434e-03
3.873374302365975019e-01,2.219279999999999831e+01,5.869667046018843815e-01,5.938470793592459662e-01,6.880374757361584770e-03
3.873426662243534824e-01,2.219309999999999761e+01,5.869654685406207051e-01,5.938453045817505549e-01,6.879836041129849811e-03
3.873479022121094628e-01,2.219339999999999691e+01,5.869642325034716279e-01,5.938435298042551436e-01,6.879297300783515645e-03
3.873531381998654433e-01,2.219369999999999621e+01,5.869629964904364838e-01,5.938417550267597322e-01,6.878758536323248407e-03
3.873583741876214237e-01,2.219399999999999551e+01,5.869617605015146067e-01,5.938399802492642099e-01,6.878219747749603208e-03
3.873636101753774041e-01,2.219429999999999481e+01,5.869605245367056634e-01,5.938382054717687986e-01,6.877680935063135159e-03
3.873688461631333846e-01,2.219459999999999411e+01,5.869592885960085438e-01,5.938364306942733872e-01,6.877142098264843462e-03
3.873740821508893650e-01,2.219489999999999696e+01,5.869580526794228037e-01,5.938346559167779759e-01,6.876603237355172205e-03
3.873793181386453455e-01,2.219519999999999627e+01,5.869568167869479991e-01,5.938328811392825646e-01,6.876064352334565477e-03
3.873845541264013259e-01,2.219549999999999557e+01,5.869555809185832418e-01,5.938311063617871532e-01,6.875525443203911458e-03
3.873897901141573064e-01,2.219579999999999487e+01,5.869543450743281987e-01,5.938293315842917419e-01,6.874986509963543213e-03
3.873950261019133423e-01,2.219609999999999772e+01,5.869531092541822037e-01,5.938275568067963306e-01,6.874447552614126877e-03
3.874002620896693228e-01,2.219639999999999702e+01,5.869518734581441466e-01,5.938257820293009193e-01,6.873908571156772673e-03
3.874054980774253032e-01,2.219669999999999632e+01,5.869506376862140273e-01,5.938240072518055079e-01,6.873369565591480601e-03
3.874107340651812836e-01,2.219699999999999918e+01,5.869494019383907357e-01,5.938222324743100966e-01,6.872830535919360884e-03
3.874159700529372641e-01,2.219729999999999848e+01,5.869481662146740497e-01,5.938204576968146853e-01,6.872291482140635566e-03
3.874212060406932445e-01,2.219759999999999778e+01,5.869469305150631921e-01,5.938186829193192739e-01,6.871752404256081803e-03
3.874264420284492250e-01,2.219789999999999708e+01,5.869456948395571638e-01,5.938169081418238626e-01,6.871213302266698797e-03
3.874316780162052054e-01,2.219819999999999638e+01,5.869444591881560758e-01,5.938151333643284513e-01,6.870674176172375525e-03
3.874369140039611858e-01,2.219849999999999568e+01,5.869432235608585957e-01,5.938133585868330400e-01,6.870135025974444254e-03
3.874421499917171663e-01,2.219879999999999853e+01,5.869419879576645016e-01,5.938115838093376286e-01,6.869595851673127029e-03
3.874473859794731467e-01,2.219909999999999783e+01,5.869407523785727943e-01,5.938098090318422173e-01,6.869056653269423052e-03
3.874526219672291272e-01,2.219939999999999714e+01,5.869395168235835847e-01,5.938080342543468060e-01,6.868517430763221299e-03
3.874578579549851076e-01,2.219969999999999644e+01,5.869382812926954296e-01,5.938062594768513947e-01,6.867978184155965060e-03
3.874630939427410881e-01,2.219999999999999574e+01,5.869370457859079959e-01,5.938044846993559833e-01,6.867438913447987403e-03
3.874683299304970685e-01,2.220029999999999504e+01,5.869358103032209506e-01,5.938027099218605720e-01,6.866899618639621394e-03
3.874735659182530489e-01,2.220059999999999434e+01,5.869345748446331834e-01,5.938009351443651607e-01,6.866360299731977257e-03
3.874788019060090294e-01,2.220089999999999719e+01,5.869333394101441392e-01,5.937991603668697493e-01,6.865820956725610102e-03
3.874840378937650098e-01,2.220119999999999649e+01,5.869321039997537071e-01,5.937973855893743380e-01,6.865281589620630953e-03
3.874892738815209903e-01,2.220149999999999579e+01,5.869308686134605546e-01,5.937956108118789267e-01,6.864742198418372077e-03
3.874945098692769707e-01,2.220179999999999509e+01,5.869296332512646819e-01,5.937938360343835154e-01,6.864202783118833473e-03
3.874997458570329512e-01,2.220209999999999440e+01,5.869283979131649787e-01,5.937920612568881040e-01,6.863663343723125365e-03
3.875049818447889316e-01,2.220239999999999370e+01,5.869271625991612229e-01,5.937902864793926927e-01,6.863123880231469798e-03
3.875102178325449676e-01,2.220269999999999655e+01,5.869259273092521934e-01,5.937885117018972814e-01,6.862584392645088016e-03
3.875154538203009480e-01,2.220299999999999940e+01,5.869246920434381121e-01,5.937867369244018700e-01,6.862044880963757976e-03
3.875206898080569284e-01,2.220329999999999870e+01,5.869234568017175357e-01,5.937849621469064587e-01,6.861505345188922966e-03
3.875259257958129089e-01,2.220359999999999800e+01,5.869222215840901313e-01,5.937831873694110474e-01,6.860965785320916055e-03
3.875311617835688893e-01,2.220389999999999731e+01,5.869209863905554547e-01,5.937814125919156361e-01,6.860426201360181331e-03
3.875363977713248698e-01,2.220419999999999661e+01,5.869197512211129508e-01,5.937796378144202247e-01,6.859886593307273905e-03
3.875416337590808502e-01,2.220449999999999591e+01,5.869185160757612874e-01,5.937778630369248134e-01,6.859346961163526046e-03
3.875468697468368307e-01,2.220479999999999876e+01,5.869172809545006864e-01,5.937760882594294021e-01,6.858807304928715709e-03
3.875521057345928111e-01,2.220509999999999806e+01,5.869160458573300376e-01,5.937743134819339907e-01,6.858267624603953116e-03
3.875573417223487915e-01,2.220539999999999736e+01,5.869148107842491191e-01,5.937725387044385794e-01,6.857727920189460313e-03
3.875625777101047720e-01,2.220569999999999666e+01,5.869135757352567095e-01,5.937707639269431681e-01,6.857188191686458545e-03
3.875678136978607524e-01,2.220599999999999596e+01,5.869123407103525869e-01,5.937689891494477568e-01,6.856648439095169856e-03
3.875730496856167329e-01,2.220629999999999526e+01,5.869111057095359740e-01,5.937672143719523454e-01,6.856108662416371402e-03
3.875782856733727133e-01,2.220659999999999457e+01,5.869098707328064268e-01,5.937654395944569341e-01,6.855568861650507273e-03
3.875835216611286937e-01,2.220689999999999742e+01,5.869086357801631681e-01,5.937636648169615228e-01,6.855029036798354625e-03
3.875887576488846742e-01,2.220719999999999672e+01,5.869074008516054208e-01,5.937618900394661114e-01,6.854489187860690613e-03
3.875939936366406546e-01,2.220749999999999602e+01,5.869061659471328518e-01,5.937601152619707001e-01,6.853949314837848306e-03
3.875992296243966351e-01,2.220779999999999532e+01,5.869049310667446839e-01,5.937583404844752888e-01,6.853409417730604858e-03
3.876044656121526155e-01,2.220809999999999462e+01,5.869036962104404731e-01,5.937565657069798775e-01,6.852869496539404359e-03
3.876097015999085960e-01,2.220839999999999392e+01,5.869024613782192201e-01,5.937547909294844661e-01,6.852329551265246010e-03
3.876149375876645764e-01,2.220869999999999678e+01,5.869012265700805919e-01,5.937530161519890548e-01,6.851789581908462878e-03
3.876201735754205568e-01,2.220899999999999608e+01,5.868999917860239224e-01,5.937512413744936435e-01,6.851249588469721097e-03
3.876254095631765928e-01,2.220929999999999893e+01,5.868987570260483233e-01,5.937494665969981211e-01,6.850709570949797822e-03
3.876306455509325732e-01,2.220959999999999823e+01,5.868975222901536837e-01,5.937476918195027098e-01,6.850169529349026121e-03
3.876358815386885537e-01,2.220989999999999753e+01,5.868962875783388933e-01,5.937459170420072985e-01,6.849629463668405194e-03
3.876411175264445341e-01,2.221019999999999683e+01,5.868950528906036190e-01,5.937441422645118871e-01,6.849089373908268108e-03
3.876463535142005146e-01,2.221049999999999613e+01,5.868938182269470838e-01,5.937423674870164758e-01,6.848549260069392020e-03
3.876515895019564950e-01,2.221079999999999899e+01,5.868925835873687324e-01,5.937405927095210645e-01,6.848009122152332040e-03
3.876568254897124755e-01,2.221109999999999829e+01,5.868913489718676768e-01,5.937388179320256532e-01,6.847468960157976348e-03
3.876620614774684559e-01,2.221139999999999759e+01,5.868901143804439169e-01,5.937370431545302418e-01,6.846928774086324943e-03
3.876672974652244363e-01,2.221169999999999689e+01,5.868888798130962314e-01,5.937352683770348305e-01,6.846388563938599070e-03
3.876725334529804168e-01,2.221199999999999619e+01,5.868876452698240653e-01,5.937334935995394192e-01,6.845848329715353842e-03
3.876777694407363972e-01,2.221229999999999549e+01,5.868864107506269745e-01,5.937317188220440078e-01,6.845308071417033347e-03
3.876830054284923777e-01,2.221259999999999479e+01,5.868851762555045148e-01,5.937299440445485965e-01,6.844767789044081674e-03
3.876882414162483581e-01,2.221289999999999765e+01,5.868839417844554651e-01,5.937281692670531852e-01,6.844227482597720069e-03
3.876934774040043385e-01,2.221319999999999695e+01,5.868827073374797143e-01,5.937263944895577739e-01,6.843687152078059555e-03
3.876987133917603190e-01,2.221349999999999625e+01,5.868814729145763742e-01,5.937246197120623625e-01,6.843146797485988309e-03
3.877039493795162994e-01,2.221379999999999555e+01,5.868802385157450008e-01,5.937228449345669512e-01,6.842606418821950420e-03
3.877091853672722799e-01,2.221409999999999485e+01,5.868790041409847058e-01,5.937210701570715399e-01,6.842066016086834068e-03
3.877144213550282603e-01,2.221439999999999415e+01,5.868777697902952672e-01,5.937192953795761285e-01,6.841525589280861297e-03
3.877196573427842408e-01,2.221469999999999700e+01,5.868765354636759080e-01,5.937175206020807172e-01,6.840985138404809263e-03
3.877248933305402212e-01,2.221499999999999631e+01,5.868753011611256287e-01,5.937157458245853059e-01,6.840444663459677166e-03
3.877301293182962016e-01,2.221529999999999561e+01,5.868740668826442075e-01,5.937139710470898946e-01,6.839904164445687051e-03
3.877353653060521821e-01,2.221559999999999491e+01,5.868728326282308672e-01,5.937121962695944832e-01,6.839363641363616075e-03
3.877406012938082180e-01,2.221589999999999776e+01,5.868715983978850526e-01,5.937104214920990719e-01,6.838823094214019349e-03
3.877458372815641985e-01,2.221619999999999706e+01,5.868703641916059865e-01,5.937086467146036606e-01,6.838282522997674029e-03
3.877510732693201789e-01,2.221649999999999636e+01,5.868691300093934471e-01,5.937068719371081382e-01,6.837741927714691137e-03
3.877563092570761594e-01,2.221679999999999922e+01,5.868678958512462129e-01,5.937050971596127269e-01,6.837201308366513963e-03
3.877615452448321398e-01,2.221709999999999852e+01,5.868666617171640620e-01,5.937033223821173156e-01,6.836660664953253530e-03
3.877667812325881203e-01,2.221739999999999782e+01,5.868654276071462172e-01,5.937015476046219042e-01,6.836119997475686993e-03
3.877720172203441007e-01,2.221769999999999712e+01,5.868641935211921234e-01,5.936997728271264929e-01,6.835579305934369465e-03
3.877772532081000811e-01,2.221799999999999642e+01,5.868629594593011145e-01,5.936979980496310816e-01,6.835038590329967079e-03
3.877824891958560616e-01,2.221829999999999572e+01,5.868617254214725243e-01,5.936962232721356703e-01,6.834497850663145968e-03
3.877877251836120420e-01,2.221859999999999857e+01,5.868604914077060197e-01,5.936944484946402589e-01,6.833957086934239200e-03
3.877929611713680225e-01,2.221889999999999787e+01,5.868592574180004906e-01,5.936926737171448476e-01,6.833416299144356998e-03
3.877981971591240029e-01,2.221919999999999717e+01,5.868580234523554928e-01,5.936908989396494363e-01,6.832875487293943451e-03
3.878034331468799834e-01,2.221949999999999648e+01,5.868567895107704713e-01,5.936891241621540249e-01,6.832334651383553670e-03
3.878086691346359638e-01,2.221979999999999578e+01,5.868555555932448708e-01,5.936873493846586136e-01,6.831793791413742767e-03
3.878139051223919442e-01,2.222009999999999508e+01,5.868543216997780254e-01,5.936855746071632023e-01,6.831252907385176876e-03
3.878191411101479247e-01,2.222039999999999438e+01,5.868530878303692688e-01,5.936837998296677910e-01,6.830711999298522130e-03
3.878243770979039051e-01,2.222069999999999723e+01,5.868518539850177129e-01,5.936820250521723796e-01,6.830171067154666709e-03
3.878296130856598856e-01,2.222099999999999653e+01,5.868506201637232467e-01,5.936802502746769683e-01,6.829630110953721633e-03
3.878348490734158660e-01,2.222129999999999583e+01,5.868493863664848709e-01,5.936784754971815570e-01,6.829089130696686105e-03
3.878400850611718464e-01,2.222159999999999513e+01,5.868481525933021414e-01,5.936767007196861456e-01,6.828548126384004213e-03
3.878453210489278269e-01,2.222189999999999444e+01,5.868469188441742812e-01,5.936749259421907343e-01,6.828007098016453114e-03
3.878505570366838073e-01,2.222219999999999374e+01,5.868456851191006240e-01,5.936731511646953230e-01,6.827466045594698940e-03
3.878557930244398433e-01,2.222249999999999659e+01,5.868444514180808369e-01,5.936713763871999117e-01,6.826924969119074760e-03
3.878610290121958237e-01,2.222279999999999944e+01,5.868432177411140316e-01,5.936696016097045003e-01,6.826383868590468751e-03
3.878662649999518042e-01,2.222309999999999874e+01,5.868419840881996530e-01,5.936678268322090890e-01,6.825842744009436025e-03
3.878715009877077846e-01,2.222339999999999804e+01,5.868407504593370350e-01,5.936660520547136777e-01,6.825301595376642716e-03
3.878767369754637651e-01,2.222369999999999735e+01,5.868395168545257334e-01,5.936642772772182663e-01,6.824760422692532913e-03
3.878819729632197455e-01,2.222399999999999665e+01,5.868382832737648602e-01,5.936625024997228550e-01,6.824219225957994794e-03
3.878872089509757259e-01,2.222429999999999595e+01,5.868370497170540823e-01,5.936607277222274437e-01,6.823678005173361427e-03
3.878924449387317064e-01,2.222459999999999880e+01,5.868358161843924004e-01,5.936589529447320324e-01,6.823136760339632012e-03
3.878976809264876868e-01,2.222489999999999810e+01,5.868345826757794814e-01,5.936571781672366210e-01,6.822595491457139616e-03
3.879029169142436673e-01,2.222519999999999740e+01,5.868333491912144373e-01,5.936554033897412097e-01,6.822054198526772417e-03
3.879081529019996477e-01,2.222549999999999670e+01,5.868321157306970459e-01,5.936536286122457984e-01,6.821512881548752461e-03
3.879133888897556282e-01,2.222579999999999600e+01,5.868308822942264191e-01,5.936518538347503871e-01,6.820971540523967924e-03
3.879186248775116086e-01,2.222609999999999530e+01,5.868296488818020018e-01,5.936500790572549757e-01,6.820430175452973920e-03
